"birth_date","injury_date","Player_Name_Cleaned","age_at_injury","height_cm","weight_kg","Team","position","Injury_Method","Injury_Location","Other_Injury","career_before","career_after","career_all","Notes","injury_year","injury_month","injury_day","birth_year","birth_month","birth_day","year_start","year_end","Rk_Ttls","G","FG_Ttls","FGA_Ttls","FG._Ttls","FT_Ttls","FTA_Ttls","FT._Ttls","TRB_Ttls","AST_Ttls","PF_Ttls","PTS_Ttls","Trp.Dbl","Season","MP_Ttls","GS_Ttls","ORB_Ttls","DRB_Ttls","STL_Ttls","BLK_Ttls","TOV_Ttls","X3P_Ttls","X3PA_Ttls","X3P._Ttls","X2P_Ttls","X2PA_Ttls","X2P._Ttls","eFG._Ttls","Rk_PrGs","FG_PrGs","FGA_PrGs","FG._PrGs","FT_PrGs","FTA_PrGs","FT._PrGs","TRB_PrGs","AST_PrGs","PF_PrGs","PTS_PrGs","MP_PrGs","GS_PrGs","ORB_PrGs","DRB_PrGs","STL_PrGs","BLK_PrGs","TOV_PrGs","X3P_PrGs","X3PA_PrGs","X3P._PrGs","X2P_PrGs","X2PA_PrGs","X2P._PrGs","eFG._PrGs"
1987-06-22,2018-01-03,"danny green",30,198.12,97.52,"Spurs","G-F",NA,"Hip Issues",NA,8,0,8,"placed on IL with tightness in left groin",2018,1,3,1987,6,22,2010,2018,181,70,217,561,0.387,50,65,0.769,249,110,122,600,0,2018,1791,60,41,208,63,80,74,116,320,0.363,101,241,0.419,0.49,204,3.1,8,0.387,0.7,0.9,0.769,3.6,1.6,1.7,8.6,25.6,60,0.6,3,0.9,1.1,1.1,1.7,4.6,0.363,1.4,3.4,0.419,0.49
1993-08-01,2018-01-03,"alex abrines",24,198.12,86.18,"Thunder","G-F","Strains","Hip Issues",NA,1,0,1,"placed on IL with strained right groin",2018,1,3,1993,8,1,2017,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984-01-28,2018-01-03,"andre iguodala",33,198.12,97.52,"Warriors","G-F",NA,"Back Issues",NA,13,0,13,"placed on IL with stiffness in lower back",2018,1,3,1984,1,28,2005,2018,184,76,219,415,0.528,72,102,0.706,304,261,97,574,0,2017,1998,0,51,253,76,39,58,64,177,0.362,155,238,0.651,0.605,215,2.9,5.5,0.528,0.9,1.3,0.706,4,3.4,1.3,7.6,26.3,0,0.7,3.3,1,0.5,0.8,0.8,2.3,0.362,2,3.1,0.651,0.605
1988-06-22,2018-01-03,"omri casspi",29,205.74,102.06,"Warriors","F","Strains","Back Issues",NA,8,0,8,"placed on IL with bruised rib / strained back",2018,1,3,1988,6,22,2010,2018,294,53,120,207,0.58,50,69,0.725,200,51,71,300,0,2018,740,7,30,170,18,19,37,10,22,0.455,110,185,0.595,0.604,316,2.3,3.9,0.58,0.9,1.3,0.725,3.8,1,1.3,5.7,14,7,0.6,3.2,0.3,0.4,0.7,0.2,0.4,0.455,2.1,3.5,0.595,0.604
1992-08-01,2018-01-04,"austin rivers",25,193.04,90.72,"Clippers","G",NA,"Ankle Issues",NA,5,0,5,"placed on IL with right ankle / right heel injury",2018,1,4,1992,8,1,2013,2018,100,61,341,805,0.424,102,159,0.642,145,242,152,920,0,2018,2057,59,27,118,74,16,109,136,360,0.378,205,445,0.461,0.508,69,5.6,13.2,0.424,1.7,2.6,0.642,2.4,4,2.5,15.1,33.7,59,0.4,1.9,1.2,0.3,1.8,2.2,5.9,0.378,3.4,7.3,0.461,0.508
1988-09-29,2018-01-04,"kevin durant",29,205.74,108.86,"Warriors","F-G","Strains","Leg Issues",NA,10,0,10,"placed on IL with strained right calf",2018,1,4,1988,9,29,2008,2018,9,68,630,1222,0.516,359,404,0.889,464,366,133,1792,2,2018,2325,68,31,433,50,119,207,173,413,0.419,457,809,0.565,0.586,7,9.3,18,0.516,5.3,5.9,0.889,6.8,5.4,2,26.4,34.2,68,0.5,6.4,0.7,1.8,3,2.5,6.1,0.419,6.7,11.9,0.565,0.586
1989-09-02,2018-01-05,"marcus morris",28,205.74,106.59,"Celtics","F",NA,"Knee Issues",NA,6,0,6,"placed on IL with rehab of left knee",2018,1,5,1989,9,2,2012,2018,149,54,262,611,0.429,124,154,0.805,289,72,100,734,0,2018,1442,21,43,246,35,12,65,86,234,0.368,176,377,0.467,0.499,92,4.9,11.3,0.429,2.3,2.9,0.805,5.4,1.3,1.9,13.6,26.7,21,0.8,4.6,0.6,0.2,1.2,1.6,4.3,0.368,3.3,7,0.467,0.499
1994-10-28,2018-01-05,"andrew harrison",23,198.12,96.62,"Grizzlies","G","Soreness","Shoulder Issues",NA,1,0,1,"placed on IL with sore left shoulder",2018,1,5,1994,10,28,2017,2018,208,56,181,429,0.422,124,159,0.78,131,177,138,533,0,2018,1326,46,23,108,38,26,81,47,142,0.331,134,287,0.467,0.477,180,3.2,7.7,0.422,2.2,2.8,0.78,2.3,3.2,2.5,9.5,23.7,46,0.4,1.9,0.7,0.5,1.4,0.8,2.5,0.331,2.4,5.1,0.467,0.477
1994-07-04,2018-01-05,"deandre' bembry",23,198.12,95.25,"Hawks","F","Strains","Hip Issues",NA,1,0,1,"placed on IL with strained left groin",2018,1,5,1994,7,4,2017,2018,376,26,53,128,0.414,19,33,0.576,72,49,38,136,0,2018,455,3,8,64,21,12,47,11,30,0.367,42,98,0.429,0.457,338,2,4.9,0.414,0.7,1.3,0.576,2.8,1.9,1.5,5.2,17.5,3,0.3,2.5,0.8,0.5,1.8,0.4,1.2,0.367,1.6,3.8,0.429,0.457
1989-04-18,2018-01-06,"bojan bogdanovic",28,203.2,97.98,"Pacers","G-F","Sprains","Ankle Issues",NA,3,0,3,"placed on IL with sprained left ankle",2018,1,6,1989,4,18,2015,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993-06-03,2018-01-06,"otto porter",24,203.2,89.81,"Wizards","F","Strains","Hip Issues",NA,4,0,4,"placed on IL with strained right hip",2018,1,6,1993,6,3,2014,2018,52,77,445,885,0.503,106,128,0.828,492,157,151,1134,0,2018,2432,77,103,389,116,41,75,138,313,0.441,307,572,0.537,0.581,72,5.8,11.5,0.503,1.4,1.7,0.828,6.4,2,2,14.7,31.6,77,1.3,5.1,1.5,0.5,1,1.8,4.1,0.441,4,7.4,0.537,0.581
1990-07-15,2018-01-07,"damian lillard",27,190.5,88.45,"Blazers","G","Strains","Leg Issues",NA,5,0,5,"placed on IL with strained right calf",2018,1,7,1990,7,15,2013,2018,6,73,621,1415,0.439,493,538,0.916,325,481,117,1962,0,2018,2670,73,62,263,77,27,206,227,629,0.361,394,786,0.501,0.519,5,8.5,19.4,0.439,6.8,7.4,0.916,4.5,6.6,1.6,26.9,36.6,73,0.8,3.6,1.1,0.4,2.8,3.1,8.6,0.361,5.4,10.8,0.501,0.519
1989-01-09,2018-01-07,"michael beasley",28,205.74,106.59,"Knicks","F","Sprains","Ankle Issues",NA,9,0,9,"placed on IL with sprained left ankle",2018,1,7,1989,1,9,2009,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991-06-29,2018-01-07,"kawhi leonard",26,200.66,104.33,"Spurs","F","Ligament Tears","Shoulder Issues",NA,6,0,6,"placed on IL with partial tear in left shoulder",2018,1,7,1991,6,29,2012,2018,370,9,52,111,0.468,31,38,0.816,42,21,9,146,0,2018,210,9,6,36,18,9,16,11,35,0.314,41,76,0.539,0.518,56,5.8,12.3,0.468,3.4,4.2,0.816,4.7,2.3,1,16.2,23.3,9,0.7,4,2,1,1.8,1.2,3.9,0.314,4.6,8.4,0.539,0.518
1991-05-21,2018-01-07,"isaiah canaan",26,182.88,91.17,"Suns","G","Strains",NA,NA,4,0,4,"placed on IL with strained left adductor",2018,1,7,1991,5,21,2014,2018,354,19,52,136,0.382,46,51,0.902,44,76,36,172,0,2018,418,1,6,38,16,1,29,22,66,0.333,30,70,0.429,0.463,202,2.7,7.2,0.382,2.4,2.7,0.902,2.3,4,1.9,9.1,22,1,0.3,2,0.8,0.1,1.5,1.2,3.5,0.333,1.6,3.7,0.429,0.463
1989-03-16,2018-01-08,"blake griffin",28,208.28,113.85,"Clippers","F",NA,"Head Issues",NA,7,0,7,"placed on IL with concussion",2018,1,8,1989,3,16,2011,2018,44,33,255,578,0.441,172,219,0.785,262,179,78,746,2,2018,1139,33,46,216,30,9,99,64,187,0.342,191,391,0.488,0.497,22,7.7,17.5,0.441,5.2,6.6,0.785,7.9,5.4,2.4,22.6,34.5,33,1.4,6.5,0.9,0.3,3,1.9,5.7,0.342,5.8,11.8,0.488,0.497
1986-07-27,2018-01-08,"demarre carroll",31,203.2,97.52,"Nets","F","Sprains","Knee Issues",NA,8,0,8,"placed on IL with sprained right knee",2018,1,8,1986,7,27,2010,2018,81,73,325,785,0.414,188,246,0.764,479,147,165,983,0,2018,2180,73,105,374,59,30,103,145,391,0.371,180,394,0.457,0.506,93,4.5,10.8,0.414,2.6,3.4,0.764,6.6,2,2.3,13.5,29.9,73,1.4,5.1,0.8,0.4,1.4,2,5.4,0.371,2.5,5.4,0.457,0.506
1992-09-17,2018-01-11,"alfonzo mckinnie",25,203.2,97.52,"Raptors","F",NA,"Knee Issues",NA,0,0,0,"placed on IL with swollen right knee",2018,1,11,1992,9,17,2018,2018,469,14,8,15,0.533,2,3,0.667,7,1,8,21,0,2018,53,0,1,6,1,1,3,3,9,0.333,5,6,0.833,0.633,497,0.6,1.1,0.533,0.1,0.2,0.667,0.5,0.1,0.6,1.5,3.8,0,0.1,0.4,0.1,0.1,0.2,0.2,0.6,0.333,0.4,0.4,0.833,0.633
1986-03-25,2018-01-12,"marco belinelli",31,195.58,95.25,"Hawks","G-F","Sprains","Ankle Issues",NA,10,0,10,"placed on IL with sprained left ankle",2018,1,12,1986,3,25,2008,2018,84,52,199,485,0.41,101,109,0.927,100,103,41,591,0,2018,1210,1,14,86,46,3,54,92,247,0.372,107,238,0.45,0.505,125,3.8,9.3,0.41,1.9,2.1,0.927,1.9,2,0.8,11.4,23.3,1,0.3,1.7,0.9,0.1,1,1.8,4.8,0.372,2.1,4.6,0.45,0.505
1997-02-10,2018-01-12,"josh jackson",20,203.2,93.89,"Suns","F-G","Strains","Hip Issues",NA,0,0,0,"placed on IL with strained right hip",2018,1,12,1997,2,10,2018,2018,70,77,389,932,0.417,177,279,0.634,351,119,218,1012,0,2018,1959,35,95,256,80,35,146,57,217,0.263,332,715,0.464,0.448,101,5.1,12.1,0.417,2.3,3.6,0.634,4.6,1.5,2.8,13.1,25.4,35,1.2,3.3,1,0.5,1.9,0.7,2.8,0.263,4.3,9.3,0.464,0.448
1997-07-02,2018-01-12,"marquese chriss",20,208.28,105.69,"Suns","F","Strains","Hip Issues",NA,1,0,1,"placed on IL with strained right hip flexor",2018,1,12,1997,7,2,2017,2018,196,72,202,477,0.423,96,158,0.608,395,83,205,556,0,2018,1527,49,76,319,51,70,107,56,190,0.295,146,287,0.509,0.482,238,2.8,6.6,0.423,1.3,2.2,0.608,5.5,1.2,2.8,7.7,21.2,49,1.1,4.4,0.7,1,1.5,0.8,2.6,0.295,2,4,0.509,0.482
1988-06-22,2018-01-12,"omri casspi",29,205.74,102.06,"Warriors","F","Soreness","Back Issues",NA,8,0,8,"placed on IL with sore lower back",2018,1,12,1988,6,22,2010,2018,294,53,120,207,0.58,50,69,0.725,200,51,71,300,0,2018,740,7,30,170,18,19,37,10,22,0.455,110,185,0.595,0.604,316,2.3,3.9,0.58,0.9,1.3,0.725,3.8,1,1.3,5.7,14,7,0.6,3.2,0.3,0.4,0.7,0.2,0.4,0.455,2.1,3.5,0.595,0.604
1996-05-29,2018-01-13,"stanley johnson",21,200.66,111.13,"Pistons","F",NA,"Hip Issues",NA,2,0,2,"placed on IL with hip injury",2018,1,13,1996,5,29,2016,2018,182,69,210,560,0.375,112,145,0.772,252,112,169,599,0,2018,1894,50,33,219,95,14,77,67,234,0.286,143,326,0.439,0.435,197,3,8.1,0.375,1.6,2.1,0.772,3.7,1.6,2.4,8.7,27.4,50,0.5,3.2,1.4,0.2,1.1,1,3.4,0.286,2.1,4.7,0.439,0.435
1993-09-05,2018-01-14,"t.j. warren",24,203.2,104.33,"Suns","F","Soreness","Back Issues",NA,3,0,3,"placed on IL with sore lower back",2018,1,14,1993,9,5,2015,2018,37,65,529,1063,0.498,193,255,0.757,333,85,149,1271,0,2018,2142,65,125,208,65,41,85,20,90,0.222,509,973,0.523,0.507,29,8.1,16.4,0.498,3,3.9,0.757,5.1,1.3,2.3,19.6,33,65,1.9,3.2,1,0.6,1.3,0.3,1.4,0.222,7.8,15,0.523,0.507
1984-05-02,2018-01-15,"thabo sefolosha",33,200.66,99.79,"Jazz","G-F",NA,"Knee Issues",NA,11,0,11,"placed on IL with surgery on right knee (out for season)",2018,1,15,1984,5,2,2007,2018,287,38,118,240,0.492,44,54,0.815,161,33,59,312,0,2018,806,6,29,132,52,12,30,32,84,0.381,86,156,0.551,0.558,218,3.1,6.3,0.492,1.2,1.4,0.815,4.2,0.9,1.6,8.2,21.2,6,0.8,3.5,1.4,0.3,0.8,0.8,2.2,0.381,2.3,4.1,0.551,0.558
1992-05-07,2018-01-17,"tyler johnson",25,193.04,84.37,"Heat","G","Sprains","Ankle Issues",NA,3,0,3,"placed on IL with sprained left ankle",2018,1,17,1992,5,7,2015,2018,119,72,309,711,0.435,106,129,0.822,248,165,148,843,0,2018,2052,39,34,214,60,34,81,119,324,0.367,190,387,0.491,0.518,137,4.3,9.9,0.435,1.5,1.8,0.822,3.4,2.3,2.1,11.7,28.5,39,0.5,3,0.8,0.5,1.1,1.7,4.5,0.367,2.6,5.4,0.491,0.518
1996-03-18,2018-01-17,"skal labissiere",21,210.82,102.06,"Kings","F","Strains","Shoulder Issues",NA,1,0,1,"placed on IL with strained left shoulder",2018,1,17,1996,3,18,2017,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-10-27,2018-01-17,"lonzo ball",20,198.12,86.18,"Lakers","G","Sprains","Knee Issues",NA,0,0,0,"placed on IL with sore/sprained left knee",2018,1,17,1997,10,27,2018,2018,211,52,203,564,0.36,32,71,0.451,360,376,117,528,2,2018,1780,50,69,291,88,43,136,90,295,0.305,113,269,0.42,0.44,165,3.9,10.8,0.36,0.6,1.4,0.451,6.9,7.2,2.3,10.2,34.2,50,1.3,5.6,1.7,0.8,2.6,1.7,5.7,0.305,2.2,5.2,0.42,0.44
1997-02-23,2018-01-17,"jamal murray",20,193.04,93.89,"Nuggets","G",NA,"Head Issues",NA,1,0,1,"placed on IL with concussion",2018,1,17,1997,2,23,2017,2018,27,81,479,1062,0.451,229,253,0.905,297,274,173,1352,0,2018,2565,80,82,215,79,28,172,165,436,0.378,314,626,0.502,0.529,52,5.9,13.1,0.451,2.8,3.1,0.905,3.7,3.4,2.1,16.7,31.7,80,1,2.7,1,0.3,2.1,2,5.4,0.378,3.9,7.7,0.502,0.529
1994-02-25,2018-01-17,"fred vanvleet",23,182.88,88.45,"Raptors","G",NA,"Knee Issues",NA,1,0,1,"placed on IL with bruised right knee",2018,1,17,1994,2,25,2017,2018,167,76,232,545,0.426,84,101,0.832,184,243,130,656,0,2018,1520,0,25,159,68,19,74,108,261,0.414,124,284,0.437,0.525,205,3.1,7.2,0.426,1.1,1.3,0.832,2.4,3.2,1.7,8.6,20,0,0.3,2.1,0.9,0.3,1,1.4,3.4,0.414,1.6,3.7,0.437,0.525
1991-06-29,2018-01-17,"kawhi leonard",26,200.66,104.33,"Spurs","F",NA,NA,"Other",6,0,6,"placed on IL recovering from right quadriceps injury (out for season)",2018,1,17,1991,6,29,2012,2018,370,9,52,111,0.468,31,38,0.816,42,21,9,146,0,2018,210,9,6,36,18,9,16,11,35,0.314,41,76,0.539,0.518,56,5.8,12.3,0.468,3.4,4.2,0.816,4.7,2.3,1,16.2,23.3,9,0.7,4,2,1,1.8,1.2,3.9,0.314,4.6,8.4,0.539,0.518
1984-01-28,2018-01-17,"andre iguodala",33,198.12,97.52,"Warriors","G-F",NA,"Leg Issues",NA,13,0,13,"placed on IL with bruised left calf",2018,1,17,1984,1,28,2005,2018,184,76,219,415,0.528,72,102,0.706,304,261,97,574,0,2017,1998,0,51,253,76,39,58,64,177,0.362,155,238,0.651,0.605,215,2.9,5.5,0.528,0.9,1.3,0.706,4,3.4,1.3,7.6,26.3,0,0.7,3.3,1,0.5,0.8,0.8,2.3,0.362,2,3.1,0.651,0.605
1990-03-04,2018-01-17,"draymond green",27,200.66,104.33,"Warriors","F","Soreness","Shoulder Issues",NA,5,0,5,"placed on IL with sore right shoulder",2018,1,17,1990,3,4,2013,2018,136,70,281,619,0.454,134,173,0.775,535,508,185,773,3,2018,2287,70,75,460,95,91,202,77,256,0.301,204,363,0.562,0.516,152,4,8.8,0.454,1.9,2.5,0.775,7.6,7.3,2.6,11,32.7,70,1.1,6.6,1.4,1.3,2.9,1.1,3.7,0.301,2.9,5.2,0.562,0.516
1994-09-07,2018-01-18,"demetrius jackson",23,185.42,91.17,"76ers","G","Strains",NA,NA,1,0,1,"placed on IL with strained left adductor",2018,1,18,1994,9,7,2017,2018,485,3,3,4,0.75,1,2,0.5,1,4,1,8,0,2018,17,0,1,0,1,0,1,1,1,1,2,3,0.667,0.875,506,1,1.3,0.75,0.3,0.7,0.5,0.3,1.3,0.3,2.7,5.7,0,0.3,0,0.3,0,0.3,0.3,0.3,1,0.7,1,0.667,0.875
1992-03-23,2018-01-18,"kyrie irving",25,190.5,87.54,"Celtics","G","Soreness","Shoulder Issues",NA,6,0,6,"placed on IL with sore left shoulder",2018,1,18,1992,3,23,2012,2018,21,60,534,1087,0.491,232,261,0.889,227,306,122,1466,0,2018,1931,60,33,194,65,17,140,166,407,0.408,368,680,0.541,0.568,11,8.9,18.1,0.491,3.9,4.4,0.889,3.8,5.1,2,24.4,32.2,60,0.6,3.2,1.1,0.3,2.3,2.8,6.8,0.408,6.1,11.3,0.541,0.568
1990-07-01,2018-01-19,"james ennis",27,200.66,95.25,"Grizzlies","F",NA,"Leg Issues",NA,3,0,3,"placed on IL with right calf injury",2018,1,19,1990,7,1,2015,2018,217,45,108,222,0.486,64,73,0.877,157,49,81,310,0,2018,1053,14,53,104,32,12,38,30,84,0.357,78,138,0.565,0.554,253,2.4,4.9,0.486,1.4,1.6,0.877,3.5,1.1,1.8,6.9,23.4,14,1.2,2.3,0.7,0.3,0.8,0.7,1.9,0.357,1.7,3.1,0.565,0.554
1993-02-18,2018-01-19,"kentavious caldwell-pope",24,195.58,92.99,"Lakers","G","Strains","Tendon Issues",NA,4,0,4,"placed on IL with strained right Achilles",2018,1,19,1993,2,18,2014,2018,79,74,340,798,0.426,153,194,0.789,387,162,145,992,0,2018,2458,74,60,327,106,16,97,159,415,0.383,181,383,0.473,0.526,96,4.6,10.8,0.426,2.1,2.6,0.789,5.2,2.2,2,13.4,33.2,74,0.8,4.4,1.4,0.2,1.3,2.1,5.6,0.383,2.4,5.2,0.473,0.526
1984-06-24,2018-01-20,"j.j. redick",33,193.04,86.18,"76ers","G",NA,NA,"Other",11,0,11,"placed on IL with left fibula injury (DTD)",2018,1,20,1984,6,24,2007,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988-08-20,2018-01-20,"jerryd bayless",29,190.5,90.72,"76ers","G","Soreness","Wrist Issues",NA,9,0,9,"placed on IL with sore left wrist",2018,1,20,1988,8,20,2009,2018,291,39,109,262,0.416,35,44,0.795,80,54,91,307,0,2018,925,11,15,65,23,6,46,54,146,0.37,55,116,0.474,0.519,225,2.8,6.7,0.416,0.9,1.1,0.795,2.1,1.4,2.3,7.9,23.7,11,0.4,1.7,0.6,0.2,1.2,1.4,3.7,0.37,1.4,3,0.474,0.519
1994-12-06,2018-01-20,"giannis antetokounmpo",23,210.82,100.7,"Bucks","F-G","Soreness","Knee Issues",NA,4,0,4,"placed on IL with sore right knee",2018,1,20,1994,12,6,2014,2018,5,75,742,1402,0.529,487,641,0.76,753,361,231,2014,1,2018,2756,75,156,597,109,106,223,43,140,0.307,699,1262,0.554,0.545,4,9.9,18.7,0.529,6.5,8.5,0.76,10,4.8,3.1,26.9,36.7,75,2.1,8,1.5,1.4,3,0.6,1.9,0.307,9.3,16.8,0.554,0.545
1994-03-18,2018-01-20,"kris dunn",23,193.04,95.25,"Bulls","G",NA,"Head Issues",NA,1,0,1,"placed on IL with concussion",2018,1,20,1994,3,18,2017,2018,154,52,286,666,0.429,84,114,0.737,221,310,174,699,0,2018,1525,43,24,197,104,27,150,43,134,0.321,243,532,0.457,0.462,97,5.5,12.8,0.429,1.6,2.2,0.737,4.3,6,3.3,13.4,29.3,43,0.5,3.8,2,0.5,2.9,0.8,2.6,0.321,4.7,10.2,0.457,0.462
1995-01-07,2018-01-20,"jordan bell",23,205.74,101.6,"Warriors","F","Inflammation","Ankle Issues",NA,0,0,0,"placed on IL with left ankle inflammation",2018,1,20,1995,1,7,2018,2018,306,57,116,185,0.627,30,44,0.682,207,102,92,262,0,2018,809,13,60,147,35,56,51,0,4,0,116,181,0.641,0.627,365,2,3.2,0.627,0.5,0.8,0.682,3.6,1.8,1.6,4.6,14.2,13,1.1,2.6,0.6,1,0.9,0,0.1,0,2,3.2,0.641,0.627
1990-06-21,2018-01-22,"jamychal green",27,205.74,102.97,"Grizzlies","F",NA,"Ankle Issues",NA,3,0,3,"placed on IL with right ankle injury",2018,1,22,1990,6,21,2015,2018,191,55,223,488,0.457,80,111,0.721,464,79,153,569,0,2018,1542,54,147,317,32,25,76,43,127,0.339,180,361,0.499,0.501,163,4.1,8.9,0.457,1.5,2,0.721,8.4,1.4,2.8,10.3,28,54,2.7,5.8,0.6,0.5,1.4,0.8,2.3,0.339,3.3,6.6,0.499,0.501
1983-02-27,2018-01-22,"devin harris",34,190.5,87.09,"Mavericks","G",NA,"Head Issues",NA,13,0,13,"placed on IL with concussion",2018,1,22,1983,2,27,2005,2018,183,44,118,284,0.415,93,112,0.83,85,85,103,373,0,2018,807,1,9,76,33,8,49,44,125,0.352,74,159,0.465,0.493,210,2.7,6.5,0.415,2.1,2.5,0.83,1.9,1.9,2.3,8.5,18.3,1,0.2,1.7,0.8,0.2,1.1,1,2.8,0.352,1.7,3.6,0.465,0.493
1989-11-19,2018-01-22,"kenneth faried",28,203.2,103.42,"Nuggets","F","Soreness","Ankle Issues",NA,6,0,6,"placed on IL with sore left ankle",2018,1,22,1989,11,19,2012,2018,343,32,76,148,0.514,36,51,0.706,153,18,51,188,0,2018,461,7,68,85,12,13,23,0,1,0,76,147,0.517,0.514,306,2.4,4.6,0.514,1.1,1.6,0.706,4.8,0.6,1.6,5.9,14.4,7,2.1,2.7,0.4,0.4,0.7,0,0,0,2.4,4.6,0.517,0.514
1983-05-17,2018-01-23,"channing frye",34,210.82,115.67,"Cavaliers","C-F","Strains",NA,NA,12,0,12,"placed on IL with strained abdominal",2018,1,23,1983,5,17,2006,2018,304,44,84,169,0.497,14,15,0.933,110,28,54,212,0,2018,545,1,10,100,17,12,17,30,90,0.333,54,79,0.684,0.586,345,1.9,3.8,0.497,0.3,0.3,0.933,2.5,0.6,1.2,4.8,12.4,1,0.2,2.3,0.4,0.3,0.4,0.7,2,0.333,1.2,1.8,0.684,0.586
1990-03-26,2018-01-23,"kyle o'quinn",27,208.28,113.4,"Knicks","F-C",NA,"Leg Issues",NA,5,0,5,"placed on IL with bruised left calf",2018,1,23,1990,3,26,2013,2018,204,77,224,384,0.583,98,127,0.772,470,158,192,550,0,2018,1387,10,121,349,36,98,100,4,17,0.235,220,367,0.599,0.589,255,2.9,5,0.583,1.3,1.6,0.772,6.1,2.1,2.5,7.1,18,10,1.6,4.5,0.5,1.3,1.3,0.1,0.2,0.235,2.9,4.8,0.599,0.589
1992-12-11,2018-01-26,"malcolm brogdon",25,195.58,97.52,"Bucks","G","Soreness","Leg Issues",NA,1,0,1,"placed on IL with sore right calf",2018,1,26,1992,12,11,2017,2018,177,48,244,503,0.485,75,85,0.882,156,152,128,625,0,2018,1436,20,23,133,41,13,66,62,161,0.385,182,342,0.532,0.547,103,5.1,10.5,0.485,1.6,1.8,0.882,3.3,3.2,2.7,13,29.9,20,0.5,2.8,0.9,0.3,1.4,1.3,3.4,0.385,3.8,7.1,0.532,0.547
1996-07-26,2018-01-26,"jawun evans",21,182.88,83.91,"Clippers","G","Soreness",NA,NA,0,0,0,"placed on IL with sore lower abdominal",2018,1,26,1996,7,26,2018,2018,319,48,89,253,0.352,38,49,0.776,84,100,97,231,0,2018,778,4,9,75,36,6,44,15,54,0.278,74,199,0.372,0.381,353,1.9,5.3,0.352,0.8,1,0.776,1.8,2.1,2,4.8,16.2,4,0.2,1.6,0.8,0.1,0.9,0.3,1.1,0.278,1.5,4.1,0.372,0.381
1997-04-30,2018-01-26,"t.j. leaf",20,208.28,100.7,"Pacers","F","Sprains","Ankle Issues",NA,0,0,0,"placed on IL with sprained right ankle",2018,1,26,1997,4,30,2018,2018,363,53,64,136,0.471,10,16,0.625,82,9,45,156,0,2018,459,0,29,53,5,4,10,18,42,0.429,46,94,0.489,0.537,442,1.2,2.6,0.471,0.2,0.3,0.625,1.5,0.2,0.8,2.9,8.7,0,0.5,1,0.1,0.1,0.2,0.3,0.8,0.429,0.9,1.8,0.489,0.537
1993-06-16,2018-01-26,"alex len",24,215.9,117.93,"Suns","C","Soreness","Ankle Issues",NA,4,0,4,"placed on IL with sore right ankle",2018,1,26,1993,6,16,2014,2018,186,69,214,378,0.566,158,231,0.684,518,82,158,587,0,2018,1395,13,175,343,27,61,78,1,3,0.333,213,375,0.568,0.567,207,3.1,5.5,0.566,2.3,3.3,0.684,7.5,1.2,2.3,8.5,20.2,13,2.5,5,0.4,0.9,1.1,0,0,0.333,3.1,5.4,0.568,0.567
1994-03-06,2018-01-27,"marcus smart",23,193.04,99.79,"Celtics","G",NA,"Hand Issues",NA,3,0,3,"placed on IL with right hand injury",2018,1,27,1994,3,6,2015,2018,205,54,189,515,0.367,97,133,0.729,189,259,133,550,0,2018,1614,11,43,146,71,23,129,75,249,0.301,114,266,0.429,0.44,167,3.5,9.5,0.367,1.8,2.5,0.729,3.5,4.8,2.5,10.2,29.9,11,0.8,2.7,1.3,0.4,2.4,1.4,4.6,0.301,2.1,4.9,0.429,0.44
